title;director;duration;listed_in;rating;times_rated;duration_category
Operation Mekong;Dante Lam;124.0;Action & Adventure, International;8.17;393.0;Medium Duration
Operation Red Sea;Dante Lam;139.0;Action & Adventure, International;8.78;247.0;High Duration
Operator;Logan Kibens;91.0;Comedy, Drama;9.53;329.0;Medium Duration
Opium and the Kung Fu Master;Chia Tang;86.0;Action & Adventure, International;9.37;265.0;Medium Duration
Oru Vishsheshapetta Biryani Kissa;Kiran Narayanan;122.0;Comedy, Drama, International;9.29;279.0;Medium Duration
OtherLife;Ben C. Lucas;96.0;Drama, International;9.66;236.0;Medium Duration
Ottaal;Jayaraj Rajasekharan Nair;88.0;Drama, International;9.44;205.0;Medium Duration
Our Godfather;Mark Franchetti, Andrew Meier;93.0;International;8.8;218.0;Medium Duration
Our House;Anthony Scott Burns;90.0;Horror, Thriller;9.57;249.0;Medium Duration
Outlawed;Adam Collins, Luke Radford;102.0;Action & Adventure;8.98;249.0;Medium Duration
P;Paul Spurrier;105.0;Horror, International;8.48;171.0;Medium Duration
P Se PM Tak;Kundan Shah;117.0;Comedy, International;8.26;228.0;Medium Duration
P.S. I Love You;Richard LaGravenese;126.0;Drama, Romantic;8.74;185.0;Medium Duration
Paathi;Chandran Narikode;89.0;Drama, International;9.03;356.0;Medium Duration
Pablo Escobar: Angel or Demon?;Jorge Granier;82.0;International;9.78;352.0;Medium Duration
Pahuyut Fighting Beat;Piti Jaturaphat;82.0;Action & Adventure, International;8.23;254.0;Medium Duration
Paid in Full;Charles Stone III;98.0;Action & Adventure, Drama;8.39;347.0;Medium Duration
Paint It Black;Amber Tamblyn;96.0;Drama;9.18;288.0;Medium Duration
Painted Faces;Alex Law;108.0;Drama, International;8.66;375.0;Medium Duration
Palio;Cosima Spender;91.0;International;8.7;255.0;Medium Duration
Palm Trees in the Snow;Fernando González Molina;163.0;Drama, International, Romantic;9.87;341.0;High Duration
Panic Room;David Fincher;112.0;Thriller;9.85;384.0;Medium Duration
Papa the Great;Bhagyaraj;137.0;Comedy, Drama, International;9.45;237.0;High Duration
Paper Year;Rebecca Addelman;89.0;Drama, Romantic;8.68;379.0;Medium Duration
Paranormal Activity;Oren Peli;86.0;Horror, Thriller;8.14;208.0;Medium Duration
Pardes;Subhash Ghai;187.0;Drama, International, Romantic;8.63;300.0;High Duration
Pareeth Pandaari;Gafoor Y. Elliyaas;109.0;Drama, International;8.11;161.0;Medium Duration
Passenger 57;Kevin Hooks;84.0;Action & Adventure;8.78;261.0;Medium Duration
Patiala House;Nikhil Advani;140.0;Drama, International;9.63;347.0;High Duration
Patriot Games;Phillip Noyce;117.0;Action & Adventure;9.51;331.0;Medium Duration
Patron Mutlu Son Istiyor;Kıvanç Baruönü;105.0;Comedy, International, Romantic;8.72;282.0;Medium Duration
Paul Blart: Mall Cop;Steve Carr;91.0;Action & Adventure, Comedy;8.98;248.0;Medium Duration
Paulettante Veedu;Dileep Narayanan;104.0;Drama, International;9.24;395.0;Medium Duration
Paying Guests;Paritosh Painter;114.0;Comedy, International;8.31;204.0;Medium Duration
Pee Mak;Banjong Pisanthanakun;112.0;Comedy, Horror, International;9.13;324.0;Medium Duration
Pekak;Mohd Khairul Azri Bin Md Noor;95.0;Drama, International;8.06;273.0;Medium Duration
Penelope;Mark Palansky;89.0;Comedy, Romantic;9.96;371.0;Medium Duration
People You May Know;J.C. Falcón;108.0;Drama;9.78;337.0;Medium Duration
Perfect Stranger;James Foley;109.0;Thriller;8.12;239.0;Medium Duration
Personal Shopper;Olivier Assayas;105.0;Drama, International, Thriller;9.57;286.0;Medium Duration
Peter Rabbit;Will Gluck;95.0;Comedy;9.59;322.0;Medium Duration
Phamous;Karan Lalit Butani;108.0;Drama, International, Thriller;8.75;368.0;Medium Duration
Phantom Boy;Jean-Loup Felicioli, Alain Gagnol;85.0;Action & Adventure, Drama, International;8.12;395.0;Medium Duration
Philadelphia;Jonathan Demme;126.0;Drama;9.9;163.0;Medium Duration
Phir Se;Ajay Bhuyan, Kunal Kohli;118.0;International, Romantic;8.37;155.0;Medium Duration
Phobia 2;Banjong Pisanthanakun, Paween Purikitpanya, Songyos Sugmakanan, Parkpoom Wongpoom, Visute Poolvoralaks;125.0;Horror, International;8.09;173.0;Medium Duration
Phone Swap;Kunle Afolayan;112.0;Comedy, International, Romantic;9.59;271.0;Medium Duration
Phullu;Abhishek Saxena;96.0;Drama, International;9.76;286.0;Medium Duration
Pierre Jackson;Christopher Nolen;81.0;Romantic;8.53;264.0;Medium Duration
Pimpal;Gajendra Ahire;92.0;Drama, International;9.09;246.0;Medium Duration
Pitaah;Mahesh Manjrekar;127.0;Drama, International;8.21;363.0;Medium Duration
Pizza, birra, faso;Israel Adrián Caetano, Bruno Stagnaro;81.0;Drama, International;8.13;190.0;Medium Duration
Plaire, aimer et courir vite;Christophe Honoré;133.0;Drama, International;9.06;155.0;High Duration
Planet Hulk;Sam Liu;81.0;Action & Adventure, Sci-Fi & Fantasy;8.47;327.0;Medium Duration
Planetarium;Rebecca Zlotowski;108.0;Drama, International;8.06;216.0;Medium Duration
Platoon;Oliver Stone;120.0;Action & Adventure, Drama;8.07;180.0;Medium Duration
Playing for Time;Daniel Mann, Joseph Sargent;149.0;Drama;8.74;226.0;High Duration
Playing Hard;Jean-Simon Chartier;92.0;International;8.45;202.0;Medium Duration
Pope Francis: A Man of His Word;Wim Wenders;96.0;International;8.94;207.0;Medium Duration
Popeye;Robert Altman;114.0;Action & Adventure, Comedy;9.79;321.0;Medium Duration
Porto;Gabe Klinger;77.0;Drama, Romantic;8.7;297.0;Medium Duration
Postcards from London;Steve McLean;90.0;Drama;8.61;241.0;Medium Duration
Prague;Ashish R. Shukla;106.0;Drama, International;8.59;330.0;Medium Duration
Premachi Goshta;Satish Rajwade;127.0;International, Romantic;8.18;364.0;Medium Duration
Primal Fear;Gregory Hoblit;131.0;Drama, Thriller;8.51;169.0;High Duration
Prince Charming;Wong Jing;93.0;Comedy, International, Romantic;9.01;351.0;Medium Duration
Princess Cyd;Stephen Cone;97.0;Drama;9.19;329.0;Medium Duration
Professor Mack;Christopher Nolen;84.0;Comedy, Romantic;8.3;310.0;Medium Duration
Pukar;Rajkumar Santoshi;165.0;Action & Adventure, Drama, International;9.01;274.0;High Duration
Pulp Fiction;Quentin Tarantino;154.0;Drama;9.66;152.0;High Duration
Punjab 1984;Anurag Singh;158.0;Drama, International;8.04;234.0;High Duration
Pusher;Luis Prieto;89.0;Action & Adventure;9.53;194.0;Medium Duration
Pyaar Ka Punchnama;Luv Ranjan;149.0;Comedy, Drama, International;8.43;237.0;High Duration
Quantum of Solace;Marc Forster;106.0;Action & Adventure;9.01;269.0;Medium Duration
Queen of the Desert;Werner Herzog;128.0;Drama;9.25;332.0;High Duration
R.L. Stine's Mostly Ghostly;Richard Correll;98.0;Comedy;8.38;316.0;Medium Duration
Rachel Getting Married;Jonathan Demme;113.0;Drama;8.13;290.0;Medium Duration
Radical: the Controversial Saga of Dada Figueiredo;Raphael Erichsen;71.0;International;8.72;248.0;Low Duration
Radiopetti;Hari Viswanath;83.0;Drama, International;8.36;313.0;Medium Duration
Raging Bull;Martin Scorsese;129.0;Drama;9.5;398.0;High Duration
Rahasya;Manish Gupta;117.0;Drama, International;8.32;343.0;Medium Duration
Railroad Tigers;Ding Sheng;124.0;Action & Adventure, Comedy, International;8.83;229.0;Medium Duration
Raja Hindustani;Dharmesh Darshan;177.0;Drama, International, Romantic;8.3;246.0;High Duration
Rajnigandha;Basu Chatterjee;104.0;Comedy, Drama;8.74;192.0;Medium Duration
Ralph Breaks the Internet: Wreck-It Ralph 2;Phil Johnston, Rich Moore;113.0;Comedy;8.76;248.0;Medium Duration
Ram Teri Ganga Maili;Raj Kapoor;178.0;Drama, International;9.43;199.0;High Duration
Ramen Shop;Eric Khoo;90.0;Drama, International;9.08;172.0;Medium Duration
Ramji Londonwaley;Sanjay Dayma;154.0;Comedy, Drama, International;9.21;394.0;High Duration
Rampant;Kim Sung-hoon;122.0;Action & Adventure, Horror, International;9.42;191.0;Medium Duration
Ranbhool;Girish Joshi;115.0;Horror, International, Thriller;8.66;279.0;Medium Duration
Rangreza;Amir Mohiuddin;126.0;Drama, International;8.64;300.0;Medium Duration
Reaction;Husam El-Gohari;99.0;Drama, International;9.67;372.0;Medium Duration
Ready;Anees Bazmee;144.0;Comedy, International, Romantic;8.21;349.0;High Duration
Rebel Without a Cause;Nicholas Ray;111.0;Drama;9.64;388.0;Medium Duration
Recall;Michael James Regan;73.0;Drama;9.58;184.0;Medium Duration
Red Christmas;Craig Anderson;81.0;Horror;9.14;178.0;Medium Duration
Red Dawn;John Milius;114.0;Action & Adventure;9.7;227.0;Medium Duration
Red Oleanders Raktokarobi;Amitava Bhattacharya;112.0;Drama, International;8.15;195.0;Medium Duration
Red Trees;Marina Willer;80.0;International;9.87;299.0;Medium Duration
Regatta;Mohamed Samy;100.0;Action & Adventure, Drama, International;8.94;255.0;Medium Duration
Rembat;Shamyl Othman;88.0;Action & Adventure, Comedy, International;8.14;396.0;Medium Duration
Remember;Atom Egoyan;95.0;Action & Adventure, Drama;8.03;297.0;Medium Duration
Remember Me;Allen Coulter;112.0;Drama, Romantic;8.87;159.0;Medium Duration
Rememory;Mark Palansky;112.0;Drama, Sci-Fi & Fantasy;9.21;179.0;Medium Duration
Resident Evil: Afterlife;Paul W.S. Anderson;97.0;Action & Adventure, Horror, Sci-Fi & Fantasy;9.5;373.0;Medium Duration
Return To The 36th Chamber;Chia-Liang Liu;97.0;Action & Adventure, Comedy, International;8.4;189.0;Medium Duration
Revelations;Vijay Jayapal;118.0;Drama, International;9.11;297.0;Medium Duration
Revenge of the Green Dragons;Andrew Lau Wai-Keung, Andrew Loo;95.0;Action & Adventure, Drama;9.08;366.0;Medium Duration
Revolutionary Road;Sam Mendes;120.0;Drama, Romantic;9.63;257.0;Medium Duration
Rezeta;Fernando Frías De La Parra;84.0;Drama, International;8.17;359.0;Medium Duration
Righteous Kill;Jon Avnet;101.0;Drama, Thriller;8.39;369.0;Medium Duration
Ringan;Makarand Mane;103.0;Drama, International;9.96;288.0;Medium Duration
Rise of the Zombie;Devaki Singh, Luke Kenny;83.0;Horror, International;9.33;156.0;Medium Duration
Rivaaz;Ashok Nanda;107.0;Drama, International;8.78;288.0;Medium Duration
Road to Sangam;Amit Rai;136.0;Drama, International;8.23;376.0;High Duration
Road to Yesterday;Ishaya Bako;96.0;Drama, International;9.37;195.0;Medium Duration
Roberto Saviano: Writing Under Police Protection;Pierfrancesco Diliberto;45.0;International;8.93;310.0;Low Duration
Robin Hood: The Rebellion;Nicholas Winter;92.0;Action & Adventure, International;8.0;378.0;Medium Duration
Rocky;John G. Avildsen;120.0;Action & Adventure, Drama;9.55;224.0;Medium Duration
Rocky II;Sylvester Stallone;119.0;Drama;9.27;350.0;Medium Duration
Rocky III;Sylvester Stallone;100.0;Drama;9.41;181.0;Medium Duration
Rocky IV;Sylvester Stallone;92.0;Drama;8.87;265.0;Medium Duration
Rocky V;John G. Avildsen;104.0;Drama;9.21;319.0;Medium Duration
Roger Corman's Death Race 2050;G.J. Echternkamp;93.0;Action & Adventure, Sci-Fi & Fantasy;9.18;379.0;Medium Duration
Roh's Beauty;Sameh Abdulaziz;98.0;Drama, International;9.14;251.0;Medium Duration
Romeo Ranjha;Navaniat Singh;122.0;Action & Adventure, Comedy;9.54;265.0;Medium Duration
Room;Lenny Abrahamson;118.0;Drama;8.41;176.0;Medium Duration
Room for Rent;Matthew Atkinson;89.0;Comedy;8.09;239.0;Medium Duration
Roots;Shweta Basu Prasad;62.0;International;8.15;320.0;Low Duration
Rosemary's Baby;Roman Polanski;137.0;Horror, Thriller;9.22;392.0;High Duration
Rounders;John Dahl;121.0;Drama;9.5;306.0;Medium Duration
Rukh;Atanu Mukherjee;103.0;Drama, International;9.14;200.0;Medium Duration
Rumble;R. Ellis Frazier;92.0;Action & Adventure;8.38;176.0;Medium Duration
Rumble in the Bronx;Stanley Tong;89.0;Action & Adventure, Comedy, International;8.71;196.0;Medium Duration
Rumor Has It;Rob Reiner;97.0;Comedy, Romantic;9.73;355.0;Medium Duration
Run;Jeeva;134.0;Action & Adventure, International;9.06;241.0;High Duration
Runaway Bride;Garry Marshall;116.0;Comedy, Romantic;8.52;206.0;Medium Duration
Running for Grace;David L. Cunningham;110.0;Drama, Romantic;9.65;155.0;Medium Duration
Running Out Of Time;Chris Stokes;88.0;Thriller;8.01;346.0;Medium Duration
Russell Madness;Robert Vince;93.0;Comedy;8.86;320.0;Medium Duration
Russell Peters: Notorious;Dave Higby;72.0;Stand-Up Comedy;8.16;372.0;Medium Duration
Rustom;Dharmendra Suresh Desai;141.0;Drama, International;9.97;252.0;High Duration
S Is for Stanley;Alex Infascelli;82.0;International;9.05;274.0;Medium Duration
S.W.A.T.;Clark Johnson;117.0;Action & Adventure;8.91;304.0;Medium Duration
Saath Saath;Raman Kumar;118.0;Drama, International;8.81;397.0;Medium Duration
Sacro GRA;Gianfranco Rosi;91.0;International;9.46;305.0;Medium Duration
Sadece Sen;Hakan Yonat;105.0;Drama, International, Romantic;9.51;354.0;Medium Duration
Sadie's Last Days on Earth;Michael Seater;94.0;Comedy, Sci-Fi & Fantasy;8.82;367.0;Medium Duration
Sadma;Balu Mahendra;137.0;Drama, International, Romantic;9.7;307.0;High Duration
Saeed Mirza: The Leftist Sufi;Kireet Khurana, Padmakumar Narasimhamurthy;61.0;International;9.06;237.0;Low Duration
Safety Not Guaranteed;Colin Trevorrow;86.0;Comedy, Romantic;9.35;182.0;Medium Duration
Saheb Bibi Golaam;Pratim D. Gupta;118.0;Drama, International;9.51;228.0;Medium Duration
Sairat;Nagraj Manjule;173.0;Drama, International, Romantic;8.51;204.0;High Duration
Sakhi;Sanjay Soorkar;152.0;Drama, International;8.77;354.0;High Duration
Salem: His Sister's Father;Mohamed Hamdy;99.0;Drama, International;8.42;232.0;Medium Duration
Samantaral;Partha Chakraborty;110.0;Drama, International;9.44;353.0;Medium Duration
Samarppanam;K. Gopinathan;116.0;Drama, International;8.04;184.0;Medium Duration
Sameer Abu Alneel;Amr Arafa;107.0;Comedy, International;9.89;355.0;Medium Duration
Samson;Bruce MacDonald, Gabriel Sabloff;109.0;Action & Adventure, Drama;9.07;271.0;Medium Duration
Sanai Choughade;Rajeev Patil;122.0;Comedy, Drama, International;8.68;299.0;Medium Duration
Sangam;Raj Kapoor;228.0;Drama, International;9.0;235.0;High Duration
Santa Claws;Glenn Miller;86.0;Comedy;9.07;321.0;Medium Duration
Sarah's Key;Gilles Paquet-Brenner;102.0;Drama, International;9.42;156.0;Medium Duration
Sardaar ji;Rohit Jugraj;140.0;Comedy, International;8.18;245.0;High Duration
Sardaarji 2;Rohit Jugraj;145.0;Action & Adventure, Comedy, International;8.29;296.0;High Duration
Sarivar Sari;Gajendra Ahire;126.0;Drama, International;8.39;292.0;Medium Duration
Sarvopari Palakkaran;Venugopan;133.0;Drama, International;9.72;187.0;High Duration
Sat Sri Akal;Kamal Sahani;141.0;Drama, International;8.22;314.0;High Duration
Satrangi Re;Aditya Sarpotdar;150.0;Drama, International;9.76;298.0;High Duration
Satte Pe Satta;Raj N. Sippy;153.0;Comedy, Drama;9.66;279.0;High Duration
Saturday Church;Damon Cardasis;83.0;Drama;9.25;346.0;Medium Duration
Savage Dog;Jesse V. Johnson;95.0;Action & Adventure;9.87;208.0;Medium Duration
Savage Raghda;Mahmoud Karim;93.0;Comedy, International, Romantic;8.16;280.0;Medium Duration
Saving Mr. Banks;John Lee Hancock;126.0;Comedy, Drama;9.22;264.0;Medium Duration
Saving Zoë;Jeffrey G. Hunt;95.0;Drama;8.0;206.0;Medium Duration
Say When;Lynn Shelton;99.0;Comedy, Drama;9.11;344.0;Medium Duration
Scandal in Sorrento;Dino Risi;93.0;Comedy;9.18;302.0;Medium Duration
Scary Movie;Keenen Ivory Wayans;88.0;Comedy, Horror;8.32;226.0;Medium Duration
Scary Movie 5;Malcolm D. Lee;88.0;Comedy, Horror;8.33;387.0;Medium Duration
Schindler's List;Steven Spielberg;195.0;Drama;8.02;317.0;High Duration
School Daze;Spike Lee;120.0;Comedy, Drama;8.82;310.0;Medium Duration
Scott Pilgrim vs. the World;Edgar Wright;112.0;Action & Adventure, Comedy;9.57;362.0;Medium Duration
Scream 2;Wes Craven;121.0;Horror;8.44;175.0;Medium Duration
Scream 3;Wes Craven;117.0;Horror;9.28;345.0;Medium Duration
Seal Team Six: The Raid on Osama Bin Laden;John Stockwell;90.0;Action & Adventure;9.08;223.0;Medium Duration
Searching for Bobby Fischer;Steven Zaillian;110.0;Drama;9.22;233.0;Medium Duration
Searching for Sugar Man;Malik Bendjelloul;86.0;International;8.03;251.0;Medium Duration
Season of the Witch;Dominic Sena;95.0;Action & Adventure, Sci-Fi & Fantasy;8.36;202.0;Medium Duration
Secret;Jay Chou;101.0;Drama, International;9.17;308.0;Medium Duration
Secret in Their Eyes;Billy Ray;111.0;Drama, Thriller;8.03;330.0;Medium Duration
Secrets of Althorp - The Spencers;Kasia Uscinska;54.0;International;9.67;200.0;Low Duration
Secrets of Chatsworth;Susannah Ward;54.0;International;9.14;305.0;Low Duration
Secrets of Henry VIII's Palace: Hampton Court;Sam Taplin;54.0;International;9.85;324.0;Low Duration
Secrets of Her Majesty's Secret Service;Kasia Uscinska;55.0;International;8.71;336.0;Low Duration
Secrets of Highclere Castle;Vicky Matthews;54.0;International;8.46;340.0;Low Duration
Secrets of Underground London;Vicky Matthews, Gareth Sacala;55.0;International;8.05;186.0;Low Duration
Secrets of Westminster;Louise Wardle;55.0;International;9.12;243.0;Low Duration
Sen Kimsin?;Ozan Açıktan;102.0;Comedy, International;9.66;322.0;Medium Duration
Senna;Asif Kapadia;106.0;International;9.64;193.0;Medium Duration
Septiembre, un llanto en silencio;Kenneth Müller;69.0;Drama, International;8.3;363.0;Low Duration
Set Up;Mike Gunther;85.0;Action & Adventure;8.21;251.0;Medium Duration
Sex and the City 2;Michael Patrick King;146.0;Comedy, Drama, Romantic;8.86;302.0;High Duration
Sex and the City: The Movie;Michael Patrick King;145.0;Comedy, Drama, Romantic;9.74;185.0;High Duration
Sex Doll;Sylvie Verheyde;103.0;Drama, International, Romantic;8.64;361.0;Medium Duration
Sexo, Pudor y Lagrimas;Antonio Serrano;111.0;Comedy, Drama, International;8.95;311.0;Medium Duration
SGT. Will Gardner;Max Martini;125.0;Drama;8.42;324.0;Medium Duration
Shahanpan Dega Deva;Sudesh Manjrekar;115.0;Comedy, International;8.93;272.0;Medium Duration
Shakti: The Power;Krishna Vamshi;168.0;Drama, International, Thriller;8.87;168.0;High Duration
Shanghai;Dibakar Banerjee;109.0;Drama, International;8.88;318.0;Medium Duration
Shararat;Gurudev Bhalla;148.0;Comedy, International;9.99;230.0;High Duration
Shark Busters;Herman Yau;92.0;Drama, International;8.4;377.0;Medium Duration
Shark Night;David R. Ellis;91.0;Horror;8.98;361.0;Medium Duration
Shaurya: It Takes Courage to Make Right... Right;Samar Khan;135.0;Drama, International;8.71;296.0;High Duration
Shelter;Måns Mårlind, Björn Stein;112.0;Horror, Thriller;9.97;243.0;Medium Duration
Sherlock Holmes;Guy Ritchie;128.0;Action & Adventure, Comedy;9.52;235.0;High Duration
Shiva;Ram Gopal Varma;168.0;Action & Adventure, Drama, International;8.84;309.0;High Duration
Shorgul;Jitendra Tiwari, Pranav Singh;122.0;Drama, International;9.92;334.0;Medium Duration
Short Term 12;Destin Daniel Cretton;97.0;Drama;8.87;255.0;Medium Duration
Shorts;Robert Rodriguez;89.0;Comedy;8.38;332.0;Medium Duration
Shuddhi;Adarsh Eshwarappa;115.0;Drama, International, Thriller;8.05;161.0;Medium Duration
Shutter;Banjong Pisanthanakun, Parkpoom Wongpoom;96.0;Horror, International;9.92;361.0;Medium Duration
Sicilian Ghost Story;Fabio Grassadonia, Antonio Piazza;119.0;Drama, International, Thriller;8.64;154.0;Medium Duration
Siddhant;Vivek Wagh;105.0;Drama, International;9.72;386.0;Medium Duration
Silencer;Timothy Woodward Jr.;88.0;Action & Adventure;8.3;379.0;Medium Duration
Silent Hill: Revelation;M.J. Bassett;94.0;Horror;9.25;177.0;Medium Duration
Singh Saab the Great;Anil Sharma;143.0;Action & Adventure, Drama, International;8.16;321.0;High Duration
Single;Raditya Dika;127.0;Comedy, International, Romantic;8.22;377.0;Medium Duration
Singularity;Robert Kouba;92.0;Action & Adventure, Drama, Sci-Fi & Fantasy;9.03;364.0;Medium Duration
Sinister Circle;Dorian Fernández-Moris;87.0;Horror, International;9.96;174.0;Medium Duration
Siren;Gregg Bishop;83.0;Horror;8.17;257.0;Medium Duration
Sister Code;Corey Grant;95.0;Comedy, Drama, Romantic;9.42;388.0;Medium Duration
Skin Trade;Ekachai Uekrongtham;96.0;Action & Adventure;9.86;364.0;Medium Duration
Skiptrace;Renny Harlin;107.0;Action & Adventure, Comedy;8.13;268.0;Medium Duration
